ciudad,semana_inicio,ventas_eur,unidades,margen_eur,inv_display,inv_email_crm,inv_exterior,inv_paid_search,inv_prensa,inv_radio_local,inv_social_paid,inv_video_online,inv_total,sesiones_web,visitas_tienda,pedidos_online,pedidos_tienda,pedidos_click_collect,tasa_conversion_web_media,tasa_conversion_tienda_media,dias_rebajas,dias_black_friday,dias_navidad,dias_semana_santa,dias_payday,dias_festivo,dias_vacaciones_escolares,dias_incidencia_ecommerce,temperatura_media,lluvia_media,turismo_indice_medio,anio,semana_iso,inv_paid_search_lagged,inv_social_paid_lagged,inv_display_lagged,inv_video_online_lagged,inv_email_crm_lagged,inv_exterior_lagged,inv_radio_local_lagged,inv_prensa_lagged,inv_paid_search_adstock,inv_social_paid_adstock,inv_display_adstock,inv_video_online_adstock,inv_email_crm_adstock,inv_exterior_adstock,inv_radio_local_adstock,inv_prensa_adstock,inv_paid_search_transformed,inv_social_paid_transformed,inv_display_transformed,inv_video_online_transformed,inv_email_crm_transformed,inv_exterior_transformed,inv_radio_local_transformed,inv_prensa_transformed,trend,trend_idx_raw,log_trend,sin_1,cos_1,sin_2,cos_2,sin_3,cos_3,flag_rebajas,flag_black_friday,flag_navidad,flag_semana_santa,flag_payday,flag_festivo,flag_vacaciones_escolares,flag_incidencia_ecommerce,temperatura_media_z,lluvia_media_z,turismo_indice_medio_z,ciudad_a_coruna,ciudad_bilbao,ciudad_madrid,ciudad_malaga,ciudad_murcia,ciudad_palma,ciudad_sevilla,ciudad_valencia,ciudad_zaragoza,log_ventas_eur,split
A Coruna,2020-07-13,0.0,0.0,0.0,648.92,930.06,2189.21,4032.43,978.25,656.66,2274.08,1929.84,13639.45,684,221,25.0,52.0,10.0,0.0516428571428571,0.2396142857142857,7,0,0,0,0,0,7,0,19.67142857142857,36.81428571428571,68.78571428571429,2020,29,4032.43,3509.08,824.77,2338.52,930.06,799.52,1453.07,733.19,5976.217584590911,5206.1654479568915,1873.8538510430767,3987.8143171757542,1204.9807368893505,3962.2699697757585,2973.9277898169717,1988.997399006281,0.34508239827633014,0.29660398721059394,0.16523009987477846,0.19985343439152678,0.4328890292153386,0.14718120928424036,0.2031367938866451,0.16663023420401285,0.10384615384615385,28,0.5988304950396357,-0.3546048870425356,-0.9350162426854148,0.6631226582407952,0.7485107481711011,-0.885456025653209,-0.4647231720437701,1,0,0,0,0,0,1,0,0.3807917625612884,-0.579235535703619,1.3014391843462896,1,0,0,0,0,0,0,0,0,0.0,train
A Coruna,2020-07-20,0.0,0.0,0.0,514.98,447.97,2042.66,1943.42,659.27,1377.09,1502.41,1189.2,9677.000000000002,712,215,24.0,54.0,11.0,0.0499571428571428,0.2486571428571428,7,0,0,0,2,0,7,0,18.857142857142858,31.04285714285714,68.92857142857143,2020,30,1943.42,2274.08,648.92,1929.84,447.97,2336.88,656.66,1532.94,4931.528792295456,5397.779268774135,1866.9250031779998,4521.91930616424,869.7132579112726,5308.582477331819,2589.7130633810316,2726.3384394037685,0.2640538600692412,0.3119037442494162,0.16421071639097592,0.24308787290992148,0.2845130635410369,0.2365176769874578,0.16199258551893644,0.2730817786494411,0.1076923076923077,29,0.6051367563600347,-0.46472317204376806,-0.8854560256532101,0.8229838658936558,0.5680647467311567,-0.992708874098054,-0.12053668025532294,1,0,0,0,1,0,1,0,0.2558107790672151,-1.0111051923830867,1.3077547013065,1,0,0,0,0,0,0,0,0,0.0,train
A Coruna,2020-07-27,0.0,0.0,0.0,910.85,150.82,1929.02,1452.84,981.27,750.79,1890.4,1049.15,9115.14,777,142,26.0,35.0,14.0,0.0514714285714285,0.2496714285714285,7,0,0,0,6,0,7,0,19.2,30.357142857142858,60.8,2020,31,1452.84,1502.41,514.98,1189.2,150.82,2189.21,1377.09,978.25,3918.604396147728,4741.077561264481,1728.4812520657,4128.447549006756,455.2196402689454,6170.646857998864,3060.4034911976705,2614.053063642261,0.18469886698926463,0.2590944543559248,0.1441395771844832,0.21116883226206318,0.09823855541423561,0.2950651159151238,0.21257437165024357,0.2567064568887073,0.11153846153846154,30,0.6112292044407477,-0.5680647467311556,-0.8229838658936566,0.9350162426854147,0.354604887042536,-0.9709418174260523,0.23931566428755627,1,0,0,0,1,0,1,0,0.30843435106471956,-1.0624164387212411,0.9484017862705164,1,0,0,0,0,0,0,0,0,0.0,train
A Coruna,2020-08-03,0.0,0.0,0.0,447.48,1073.09,966.52,1625.83,882.22,869.42,1797.25,1037.22,8699.03,594,88,22.0,22.0,7.0,0.0491285714285714,0.2627,7,0,0,0,3,0,7,0,17.3,14.085714285714287,72.18571428571428,2020,32,1625.83,1890.4,910.85,1049.15,1073.09,2042.66,750.79,659.27,3585.132198073864,4735.0465367586885,2034.3628138427048,3732.6409068543917,1232.416874094131,6670.645143499148,2740.052269278486,2227.701838185357,0.15939838340934734,0.2586060552452654,0.18916481382183198,0.17954028092007793,0.443974657312172,0.3284765342876527,0.1779034942291788,0.20052430711996014,0.11538461538461539,31,0.6171218637218316,-0.663122658240795,-0.7485107481711013,0.9927088740980539,0.12053668025532369,-0.8229838658936562,0.5680647467311561,1,0,0,0,1,0,1,0,0.01681205624521508,-2.2799895549537013,1.4517484879993017,1,0,0,0,0,0,0,0,0,0.0,train
A Coruna,2020-08-10,0.0,0.0,0.0,892.79,799.57,1235.16,2532.45,1883.56,360.71,1622.93,1045.72,10372.89,575,105,19.0,25.0,6.0,0.0446285714285714,0.2406571428571428,6,0,0,0,0,0,7,0,17.17142857142857,29.27142857142857,63.71428571428572,2020,33,2532.45,1797.25,447.48,1037.22,799.57,1929.02,869.42,981.27,4325.016099036931,4638.277922055213,1769.8158289977582,3463.436589455355,1230.9159059329459,6932.0038576243605,2650.453975031016,2317.891102911214,0.21628131467552175,0.2507675192440318,0.1500689367008003,0.15853426123831277,0.44337306581121605,0.3456492798264391,0.1683861053401847,0.21355202321690622,0.11923076923076924,32,0.6228274225104741,-0.7485107481711011,-0.6631226582407952,0.992708874098054,-0.12053668025532309,-0.5680647467311554,0.8229838658936567,1,0,0,0,0,0,1,0,-0.0029217832538493502,-1.1436592454233194,1.0772383322588133,1,0,0,0,0,0,0,0,0,0.0,train
A Coruna,2020-08-17,0.0,0.0,0.0,476.77,264.41,1277.22,1548.69,791.59,1415.93,2140.42,1508.8,9423.83,760,108,16.0,24.0,6.0,0.0281428571428571,0.2265857142857143,0,0,0,0,0,0,7,0,17.1,32.98571428571429,63.51428571428571,2020,34,1548.69,1622.93,892.79,1045.72,264.41,966.52,360.71,882.22,3711.1980495184657,4405.896753233128,2043.170288848543,3296.953783145981,695.2305670765311,6165.522893218271,2083.50508377016,2272.9546617467286,0.16887906864086757,0.23195200993382356,0.19049359278896488,0.1458286722150394,0.20261593257664226,0.2947196503704006,0.11120736648506549,0.20704990493169453,0.12307692307692308,33,0.6283573974974036,-0.8229838658936564,-0.5680647467311559,0.9350162426854148,-0.35460488704253545,-0.2393156642875589,0.9709418174260518,0,0,0,0,0,0,1,0,-0.013885027419995831,-0.865723327758315,1.068396608514518,1,0,0,0,0,0,0,0,0,0.0,train
A Coruna,2020-08-24,0.0,0.0,0.0,668.0,144.3,1124.81,1472.87,659.22,313.37,1351.23,875.21,6609.009999999999,950,76,18.0,18.0,12.0,0.0318,0.2370857142857143,0,0,0,0,6,0,7,0,15.485714285714286,26.1,59.2,2020,35,1472.87,2140.42,476.77,1508.8,144.3,1235.16,1415.93,1883.56,3328.4690247592325,4783.958051939877,1804.830687751553,3651.8199590448876,387.6306984767859,5859.3021699137025,2770.2083044506044,3247.332797048037,0.14048385633356175,0.2625662436951664,0.15513542724051754,0.17318137408972234,0.07320930978744881,0.27399328024564723,0.18112774873639215,0.34767071316120346,0.12692307692307692,34,0.6337222737067524,-0.8854560256532096,-0.4647231720437691,0.8229838658936571,-0.5680647467311547,0.12053668025532378,0.9927088740980539,0,0,0,0,1,0,1,0,-0.26165434557491357,-1.3809737597372842,0.8776679963161579,1,0,0,0,0,0,0,0,0,0.0,train
A Coruna,2020-08-31,0.0,0.0,0.0,536.04,225.96,542.95,1546.17,760.97,782.3,758.0,1158.13,6310.52,1008,164,25.0,36.0,7.0,0.0314285714285714,0.2214857142857142,0,0,0,0,5,0,1,0,18.12857142857143,34.857142857142854,37.05714285714286,2020,36,1546.17,1351.23,668.0,875.21,225.96,1277.22,313.37,791.59,3210.4045123796163,4221.604831163926,1841.1399470385095,3248.892973379177,361.63074446687506,5671.696627435277,2114.0053978928927,2739.989678228822,0.1319864536474356,0.21707760599582918,0.16042872324369184,0.14220827708415085,0.0643283599859536,0.2612387394918973,0.11411285343613026,0.27506923446255127,0.13076923076923078,35,0.6389316241541163,-0.9350162426854147,-0.3546048870425359,0.6631226582407956,-0.7485107481711006,0.46472317204376773,0.8854560256532104,0,0,0,0,1,0,1,0,0.14398568857251798,-0.7256863846271018,-0.10123713251648603,1,0,0,0,0,0,0,0,0,0.0,train
A Coruna,2020-09-07,0.0,0.0,0.0,478.86,247.67,1772.9,2600.74,2538.69,1085.63,1569.25,1182.79,11476.530000000002,1005,117,16.0,26.0,12.0,0.0279714285714285,0.2228142857142857,0,0,0,0,0,0,0,0,14.685714285714283,35.6,27.5,2020,37,2600.74,758.0,536.04,1158.13,247.67,1124.81,782.3,659.22,4205.942256189808,3290.9628986983557,1732.7809655750311,3269.9104326964653,374.24076056340624,5378.582470576457,2156.40350863038,2303.213806937293,0.2069670414650111,0.14419833652740327,0.1447536489766006,0.14378873560222685,0.06857979037540139,0.24128141315095294,0.11818959860963534,0.21142607870959165,0.1346153846153846,36,0.6439942126441548,-0.970941817426052,-0.23931566428755774,0.4647231720437685,-0.8854560256532099,0.7485107481711005,0.6631226582407957,0,0,0,0,0,0,0,0,-0.384442680235758,-0.6700992010941006,-0.5237452171545756,1,0,0,0,0,0,0,0,0,0.0,train
A Coruna,2020-09-14,0.0,0.0,0.0,443.01,405.38,530.75,731.96,532.28,578.5,1668.48,962.93,5853.290000000001,673,77,15.0,16.0,6.0,0.0313571428571428,0.2131142857142857,0,0,0,0,0,0,0,0,15.771428571428572,35.91428571428572,25.6,2020,38,731.96,1569.25,478.86,1182.79,405.38,542.95,1085.63,760.97,2834.931128094904,3543.8277392190134,1605.1676276237704,3308.2317812527026,536.3642661971921,4576.886852932343,2487.292280609747,2142.8982841623756,0.10600000468229225,0.16344790214463825,0.12682198095184619,0.1466814687374079,0.131371739394666,0.18717396427805072,0.1513333840227097,0.1883689796825156,0.13846153846153847,37,0.6489180824806385,-0.992708874098054,-0.12053668025532357,0.23931566428755877,-0.9709418174260518,0.9350162426854146,0.35460488704253623,0,0,0,0,0,0,0,0,-0.21780136891032628,-0.6465815465224463,-0.6077415927253765,1,0,0,0,0,0,0,0,0,0.0,train
A Coruna,2020-09-21,0.0,0.0,0.0,1248.0,443.14,953.01,1545.25,431.44,934.82,1721.89,1258.86,8536.41,755,129,17.0,28.0,5.0,0.0299,0.2194714285714285,0,0,0,0,3,0,0,0,13.357142857142858,33.34285714285714,23.4,2020,39,1545.25,1668.48,443.01,962.93,443.14,1772.9,578.5,2538.69,2962.715564047452,3794.776643531408,1486.3689579554507,3113.2806578142568,630.8674931690173,5205.565139699257,2195.239982396336,3824.4289704974253,0.11465098006938308,0.1830291112645263,0.11074645011412672,0.132119967278177,0.17302768359549012,0.22951351984964125,0.12196120188025886,0.4250336197864299,0.1423076923076923,38,0.6537106333439738,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,0,0,0,0,1,0,0,0,-0.5883590217260879,-0.8389987202905264,-0.70500055391262,1,0,0,0,0,0,0,0,0,0.0,train
A Coruna,2020-09-28,0.0,0.0,0.0,583.57,486.52,1228.49,1323.32,1171.76,1123.68,1596.47,1555.29,9069.1,903,73,21.0,15.0,10.0,0.0344142857142857,0.2024714285714285,0,0,0,0,7,0,0,0,14.314285714285717,46.94285714285714,16.571428571428573,2020,40,1323.32,1721.89,1248.0,1258.86,486.52,530.75,934.82,532.28,2804.6777820237257,3998.7559861188447,2214.139822671043,3282.492427579267,707.323622609156,4434.923854774443,2361.7259885576186,2826.9373822984553,0.10398368597414857,0.19920943572366023,0.21651645934811298,0.14473694217180258,0.20824533381897065,0.17777493457832172,0.1385023370945923,0.2877014599424266,0.14615384615384616,39,0.6583786881810229,-0.992708874098054,0.1205366802553232,-0.23931566428755807,-0.9709418174260519,0.9350162426854156,-0.35460488704253357,0,0,0,0,1,0,0,0,-0.4414515498997206,0.17867433208287337,-1.0068822646106868,1,0,0,0,0,0,0,0,0,0.0,train
A Coruna,2020-10-05,0.0,0.0,0.0,397.19,722.48,1465.82,3339.07,601.15,444.53,1827.34,1047.46,9845.039999999995,864,127,21.0,26.0,6.0,0.0316,0.2076285714285714,0,0,0,0,1,0,0,0,12.914285714285716,45.81428571428571,24.342857142857145,2020,41,3339.07,1596.47,583.57,1555.29,722.48,953.01,1123.68,431.44,4741.408891011863,3995.723591671307,2022.760884736178,3688.9100779265236,970.0432679132045,4279.202891080832,2658.801892562452,2127.602429379073,0.24905974884427917,0.1989675077311382,0.18741657824464808,0.17609448722953314,0.33096362515094,0.1675650828267129,0.1692686529074748,0.18618834594690117,0.15,40,0.6629285516249547,-0.9709418174260521,0.23931566428755738,-0.46472317204376784,-0.8854560256532102,0.7485107481711013,-0.663122658240795,0,0,0,0,1,0,0,0,-0.6563311355561978,0.09422457248466021,-0.6633181419752298,1,0,0,0,0,0,0,0,0,0.0,train
A Coruna,2020-10-12,0.0,0.0,0.0,1149.45,559.77,1279.41,2907.71,394.77,545.85,1615.28,2124.21,10576.45,1122,152,22.0,31.0,10.0,0.0294,0.208,0,0,0,0,0,0,0,0,10.742857142857144,44.81428571428573,17.757142857142856,2020,42,2907.71,1827.34,397.19,1047.46,559.77,1228.49,444.53,1171.76,5278.414445505931,4224.774155002784,1711.9845750785157,3445.2515506522404,899.2851437696215,4437.892168310624,2172.751230165594,2448.3214576274436,0.29130582996595344,0.21733280218282866,0.141789612242265,0.1571347492530606,0.29831994589220223,0.17797061923813398,0.11977293886990102,0.23251641041287724,0.15384615384615385,41,0.667366061200421,-0.9350162426854148,0.35460488704253557,-0.6631226582407951,-0.7485107481711012,0.46472317204376873,-0.8854560256532098,0,0,0,0,0,0,0,0,-0.9896137582070604,0.019395671574853005,-0.9544634738409388,1,0,0,0,0,0,0,0,0,0.0,train
A Coruna,2020-10-19,0.0,0.0,0.0,670.6,462.6,792.74,2267.19,1065.56,1105.48,1506.16,1718.17,9588.5,1051,111,26.0,22.0,8.0,0.0324857142857142,0.2036714285714285,0,0,0,0,1,0,0,0,10.785714285714286,54.82857142857143,16.5,2020,43,2267.19,1615.28,1149.45,2124.21,462.6,1465.82,545.85,601.15,4906.397222752966,4150.1444930016705,2262.2399738010354,4363.623507923956,777.3498003193675,4794.2391262329675,1958.1382996076359,2070.142874576466,0.26207294446613705,0.21133067344407647,0.2238967539519815,0.23021605530455228,0.24108679121639615,0.201702630536916,0.09951884628913166,0.17803372309578538,0.1576923076923077,42,0.6716966323575235,-0.8854560256532101,0.464723172043768,-0.8229838658936557,-0.5680647467311568,0.12053668025532488,-0.9927088740980538,0,0,0,0,1,0,0,0,-0.9830358117073724,0.7687536649716513,-1.010040023090792,1,0,0,0,0,0,0,0,0,0.0,train
A Coruna,2020-10-26,0.0,0.0,0.0,543.65,679.25,935.2,1199.79,614.55,1168.6,2057.25,1590.32,8788.61,831,158,22.0,33.0,6.0,0.0339428571428571,0.2143857142857142,0,0,0,0,6,0,0,0,12.814285714285717,48.62857142857143,21.52857142857143,2020,44,1199.79,1506.16,670.6,1718.17,679.25,1279.41,1105.48,394.77,3652.988611376483,3996.2466958010027,2141.055982970673,4554.525280150572,951.3224301117787,4875.089344674726,2378.2698947449635,1636.8557247458796,0.16448750981389135,0.19900923892413816,0.20534555875815713,0.24574156659090404,0.3223910260297435,0.20714195700329951,0.14017659889481948,0.11926516447134755,0.16153846153846155,43,0.6759252982061075,-0.822983865893657,0.5680647467311548,-0.9350162426854141,-0.3546048870425378,-0.23931566428755782,-0.970941817426052,0,0,0,0,1,0,0,0,-0.6716796773888033,0.3048144793308371,-0.7877338260913788,1,0,0,0,0,0,0,0,0,0.0,train
A Coruna,2020-11-02,0.0,0.0,0.0,627.18,602.31,786.05,1467.79,1289.36,741.89,1962.55,1282.82,8759.95,1106,184,29.0,39.0,13.0,0.0376857142857142,0.2091428571428571,0,0,0,0,4,0,0,0,10.3,64.22857142857143,25.15714285714285,2020,45,1467.79,2057.25,543.65,1590.32,602.31,792.74,1168.6,1065.56,3294.284305688241,4454.998017480601,1935.3363889309376,4550.761432097872,935.2728505391224,4449.057008506044,2714.4754315842265,2047.6734348475277,0.13800922450716063,0.23592425628564648,0.17432942101731877,0.24543521888838288,0.3150024818718729,0.17870699274201474,0.17517683016480776,0.17486205740245697,0.16538461538461538,44,0.6800567446816106,-0.7485107481711011,0.6631226582407952,-0.992708874098054,-0.12053668025532294,-0.5680647467311545,-0.8229838658936572,0,0,0,0,1,0,0,0,-1.0575858720371707,1.472145333523854,-0.6273196953020297,1,0,0,0,0,0,0,0,0,0.0,train
A Coruna,2020-11-09,0.0,0.0,0.0,732.17,275.93,2335.38,3003.75,766.97,1468.03,2359.57,2166.87,13108.669999999998,854,164,21.0,34.0,9.0,0.0348857142857142,0.2063714285714286,0,0,0,0,0,0,0,0,11.37142857142857,59.614285714285714,22.82857142857143,2020,46,3003.75,1962.55,627.18,1282.82,275.93,935.2,741.89,614.55,4650.892152844121,4635.548810488361,1885.1486528051096,4240.814930863617,603.2754976886929,4271.992756379534,2506.299030529747,1843.1540609085166,0.24191963935200916,0.25054642229327917,0.16689454292946818,0.22025408130218957,0.16060096828882323,0.1670951634271013,0.15329915062015584,0.1465393932310203,0.16923076923076924,45,0.6840953417586355,-0.6631226582407955,0.7485107481711007,-0.9927088740980541,0.12053668025532208,-0.8229838658936556,-0.568064746731157,0,0,0,0,0,0,0,0,-0.893137209544969,1.126863405040022,-0.7302626217534622,1,0,0,0,0,0,0,0,0,0.0,train
A Coruna,2020-11-16,0.0,0.0,0.0,951.0,1347.47,4103.87,3445.43,1483.48,1004.87,2354.23,2365.44,17055.79,1101,180,31.0,38.0,9.0,0.0443857142857142,0.2080571428571428,0,3,0,0,0,0,0,3,8.214285714285714,65.57142857142857,25.842857142857145,2020,47,3445.43,2359.57,732.17,2166.87,1347.47,786.05,1468.03,1289.36,5770.876076422061,5140.899286293016,1957.5166243233211,4923.399705061351,1558.6164241910426,3990.04456728465,3097.124369844336,2395.25243654511,0.3294543209014513,0.29136716822836944,0.17763431020543327,0.27573868184837635,0.5608460198971571,0.14894344494592549,0.21659468118843445,0.22478702844669282,0.17307692307692307,46,0.6880451712335803,-0.5680647467311559,0.8229838658936564,-0.9350162426854149,0.35460488704253534,-0.9709418174260517,-0.23931566428755907,0,1,0,0,0,0,0,1,-1.3777126016886572,1.57262985760274,-0.5970052138930184,1,0,0,0,0,0,0,0,0,0.0,train
A Coruna,2020-11-23,0.0,0.0,0.0,883.78,225.97,1525.38,2431.06,1035.35,2377.52,2867.71,1008.09,12354.86,495,217,21.0,48.0,11.0,0.0655571428571428,0.2216142857142857,0,7,0,0,5,0,0,7,10.1,72.84285714285714,15.971428571428572,2020,48,2431.06,2354.23,951.0,2365.44,225.97,2335.38,1004.87,766.97,5316.49803821103,5438.76957177581,2223.3858058101587,5565.649808289878,771.485748466865,5327.913425463487,3018.0008403988186,2204.121461927066,0.2942830302314777,0.31516024685277266,0.21793361782728513,0.3272895514797812,0.23832677117771323,0.23783292720260527,0.20794103739193354,0.19713407768949176,0.17692307692307693,47,0.6919100515191593,-0.4647231720437684,0.88545602565321,-0.8229838658936562,0.5680647467311561,-0.9927088740980542,0.12053668025532184,0,1,0,0,1,0,0,1,-1.0882829557023819,2.116742865646921,-1.0334074358435714,1,0,0,0,0,0,0,0,0,0.0,train
A Coruna,2020-11-30,0.0,0.0,0.0,717.21,446.4,1519.13,1594.86,792.72,1405.84,2802.97,2164.99,11444.12,1084,204,46.0,44.0,11.0,0.0534714285714285,0.218,0,1,6,0,6,0,0,1,10.314285714285717,69.72857142857143,18.014285714285716,2020,49,1594.86,2867.71,883.78,1008.09,446.4,4103.87,2377.52,1483.48,4253.109019105515,6130.9717430654855,2328.980773776603,4625.762375388421,716.4200119634027,8099.805069097615,4339.220546259232,2805.9528771562395,0.21065173157955583,0.36900148710190533,0.23416334316379686,0.25154016961105524,0.2124905087136863,0.4190104955887696,0.35178982464257963,0.2846573957815083,0.18076923076923077,48,0.6956935598283619,-0.35460488704253595,0.9350162426854147,-0.6631226582407957,0.7485107481711006,-0.8854560256532104,0.46472317204376756,0,1,1,0,1,0,0,1,-1.055393223203941,1.8837042885278024,-0.9430955433125596,1,0,0,0,0,0,0,0,0,0.0,train
A Coruna,2020-12-07,0.0,0.0,0.0,631.07,680.27,1460.73,1992.51,621.62,1938.7,1519.23,1859.94,10704.07,1072,188,31.0,36.0,19.0,0.0472,0.1962428571428571,0,0,7,0,0,0,0,0,9.428571428571429,78.47142857142856,18.37142857142857,2020,50,1992.51,2802.97,717.21,2164.99,680.27,1525.38,1405.84,1035.35,4119.064509552757,6481.553045839291,2231.0475029547924,5171.735544002473,931.0170041871909,7600.233801823211,4226.333355068501,2718.9217262937436,0.20019920974111005,0.3952518214709826,0.219108522675594,0.29582047275208234,0.31303760509493167,0.3883724553319936,0.3398638617723001,0.272001604633715,0.18461538461538463,49,0.6993990520708921,-0.2393156642875578,0.970941817426052,-0.4647231720437686,0.8854560256532099,-0.663122658240796,0.7485107481711004,0,0,1,0,0,0,0,0,-1.1913374508641617,2.537922679339273,-0.9273067509120332,1,0,0,0,0,0,0,0,0,0.0,train
A Coruna,2020-12-14,0.0,0.0,0.0,738.49,678.49,1960.37,2888.04,1114.18,1845.24,1989.57,1656.88,12871.259999999998,731,218,20.0,44.0,15.0,0.0474571428571428,0.2053142857142857,0,0,7,0,0,0,1,0,9.042857142857144,75.28571428571429,22.342857142857145,2020,51,2888.04,1519.23,631.07,1859.94,678.49,1519.13,1938.7,792.72,4947.572254776378,5408.161827503574,2081.250876920615,5221.568103601608,1004.3459514655168,7219.305351367409,4685.816680794526,2424.073035776246,0.265318142841871,0.3127291837376937,0.19625404657124318,0.2998312187765382,0.3465298981546388,0.36424206114855767,0.3875814077924717,0.22898289763563076,0.18846153846153846,50,0.7030296807394353,-0.12053668025532363,0.992708874098054,-0.2393156642875589,0.9709418174260518,-0.35460488704253645,0.9350162426854145,0,0,1,0,0,0,1,0,-1.250538969361354,2.2995391807265975,-0.7517353794181783,1,0,0,0,0,0,0,0,0,0.0,train
A Coruna,2020-12-21,0.0,0.0,0.0,783.63,370.18,1788.8,1810.05,1539.94,1564.79,2625.64,2298.34,12781.37,1055,217,33.0,40.0,13.0,0.0447571428571428,0.1900142857142857,0,0,4,0,3,0,7,0,10.457142857142856,83.8,18.414285714285715,2020,52,1810.05,1989.57,738.49,1656.88,370.18,1460.73,1845.24,621.62,4283.836127388189,5234.467096502144,2091.3030699984,5050.899267341045,721.7010830129309,6875.209013525557,4891.020842516442,2076.0638214657474,0.21305565265668072,0.2988711225845714,0.19777854439165626,0.28606668187388856,0.21495889986315836,0.3419373458576452,0.4081137677607738,0.17887116569876108,0.19230769230769232,51,0.7065884110246402,6.432490598706546e-16,1.0,1.2864981197413093e-15,1.0,-7.347880794884119e-16,1.0,0,0,1,0,1,0,1,0,-1.033466734871648,2.936653822758683,-0.92541209582397,1,0,0,0,0,0,0,0,0,0.0,train
A Coruna,2020-12-28,0.0,0.0,0.0,491.5,625.95,1434.24,2413.77,1748.47,1854.3,2293.77,2351.54,13213.54,1492,175,33.0,34.0,23.0,0.0382571428571428,0.1954714285714285,0,0,0,0,6,0,4,0,9.542857142857144,74.38571428571429,20.65714285714285,2020,53,2413.77,2625.64,783.63,2298.34,625.95,1960.37,1564.79,1114.18,4555.688063694095,5766.320257901287,2142.97699549896,5581.42452377168,878.5453790545258,7116.776760144167,4743.953547635687,2359.8182928794486,0.23441471865290744,0.34093258437406687,0.20563839883573065,0.3285370638600499,0.2886445600280532,0.3576434751381396,0.39345104072730247,0.21963539265231347,0.19615384615384615,52,0.71007803536523,0.12053668025532314,0.992708874098054,0.23931566428755793,0.970941817426052,0.35460488704253507,0.935016242685415,0,0,0,0,1,0,1,0,-1.1737962601983265,2.232193169907769,-0.8262584795486637,1,0,0,0,0,0,0,0,0,0.0,train
