ciudad,semana_inicio,ventas_eur,unidades,margen_eur,inv_display,inv_email_crm,inv_exterior,inv_paid_search,inv_prensa,inv_radio_local,inv_social_paid,inv_video_online,inv_total,sesiones_web,visitas_tienda,pedidos_online,pedidos_tienda,pedidos_click_collect,tasa_conversion_web_media,tasa_conversion_tienda_media,dias_rebajas,dias_black_friday,dias_navidad,dias_semana_santa,dias_payday,dias_festivo,dias_vacaciones_escolares,dias_incidencia_ecommerce,temperatura_media,lluvia_media,turismo_indice_medio,anio,semana_iso
A Coruna,2021-10-11,0.0,0.0,0.0,1307.87,362.15,1340.81,2010.26,1514.41,1870.89,1968.43,2102.75,12477.57,1397,172,31.0,35.0,12.0,0.0319,0.2065,0,0,0,0,0,0,0,0,13.642857142857142,51.042857142857144,22.62857142857143,2021,41
A Coruna,2021-10-18,0.0,0.0,0.0,1916.35,436.73,1850.1,3530.1,1748.36,2547.09,1544.65,3129.87,16703.25,841,154,16.0,31.0,9.0,0.030314285714285714,0.20464285714285715,0,0,0,0,0,0,0,0,12.857142857142858,52.771428571428565,20.74285714285714,2021,42
A Coruna,2021-10-25,0.0,0.0,0.0,972.04,609.72,1684.28,2332.87,774.33,1159.0,2437.56,2459.88,12429.68,916,172,21.0,35.0,9.0,0.03414285714285714,0.20625714285714286,0,0,0,0,6,0,0,0,10.585714285714285,57.65714285714286,19.228571428571428,2021,43
A Coruna,2021-11-01,0.0,0.0,0.0,601.92,899.47,2285.97,1973.99,2206.8,1219.88,2520.52,1753.61,13462.16,942,177,19.0,34.0,14.0,0.03622857142857143,0.1934857142857143,0,0,0,0,5,0,0,0,9.242857142857144,64.24285714285715,23.54285714285714,2021,44
A Coruna,2021-11-08,0.0,0.0,0.0,1402.08,1454.67,2271.6,3199.1,951.33,1661.28,2813.13,1698.97,15452.160000000002,933,138,19.0,28.0,12.0,0.03308571428571429,0.20595714285714287,0,0,0,0,0,0,0,0,10.442857142857141,60.199999999999996,13.814285714285715,2021,45
A Coruna,2021-11-15,0.0,0.0,0.0,1721.52,805.29,3476.58,3358.91,1428.66,1711.99,3035.37,2349.69,17888.01,863,209,18.0,43.0,18.0,0.044885714285714286,0.20704285714285714,0,2,0,0,0,0,0,2,9.257142857142856,74.91428571428571,19.400000000000002,2021,46
A Coruna,2021-11-22,0.0,0.0,0.0,808.66,899.45,2507.36,1170.49,2170.49,2394.52,2725.79,2963.36,15640.119999999999,709,182,31.0,41.0,14.0,0.06334285714285715,0.22675714285714285,0,7,0,0,4,0,0,7,10.428571428571429,64.85714285714286,18.514285714285712,2021,47
A Coruna,2021-11-29,0.0,0.0,0.0,402.85,682.58,2838.21,1898.32,740.67,1984.21,3042.51,1580.95,13170.300000000001,897,204,34.0,45.0,13.0,0.05277142857142857,0.22415714285714286,0,2,5,0,7,0,0,2,8.785714285714286,67.52857142857142,23.3,2021,48
A Coruna,2021-12-06,0.0,0.0,0.0,1667.02,1416.39,2162.07,3262.17,1015.67,1757.66,4409.61,1987.14,17677.73,873,220,24.0,43.0,19.0,0.04907142857142858,0.19354285714285716,0,0,7,0,0,0,0,0,9.557142857142855,77.8,13.0,2021,49
A Coruna,2021-12-13,0.0,0.0,0.0,2788.16,641.37,2449.17,6427.55,1136.4,1467.88,2610.75,2409.28,19930.559999999998,773,172,27.0,35.0,8.0,0.04441428571428572,0.20258571428571429,0,0,7,0,0,0,0,0,9.771428571428572,73.62857142857142,20.228571428571428,2021,50
A Coruna,2021-12-20,0.0,0.0,0.0,1398.93,316.25,2851.1,3468.09,1165.9,1200.04,2016.21,1860.58,14277.1,973,264,32.0,55.0,13.0,0.045399999999999996,0.2063142857142857,0,0,5,0,2,0,7,0,7.8999999999999995,75.98571428571428,24.942857142857143,2021,51
A Coruna,2021-12-27,0.0,0.0,0.0,1733.79,481.71,4076.03,3594.31,2390.03,2772.89,3451.1,3013.45,21513.31,894,203,21.0,39.0,14.0,0.03982857142857143,0.1995,0,0,0,0,6,0,5,0,9.0,77.8,26.32857142857143,2021,52
A Coruna,2022-01-03,0.0,0.0,0.0,1488.35,714.59,2333.15,3443.19,1718.56,2815.29,2907.85,2448.04,17869.02,1104,164,30.0,33.0,20.0,0.04752857142857143,0.19911428571428572,3,0,0,0,3,0,0,0,9.442857142857141,81.37142857142858,13.414285714285713,2022,1
A Coruna,2022-01-10,0.0,0.0,0.0,2627.45,1217.62,2041.48,3275.82,945.88,1850.17,3008.12,1687.82,16654.359999999997,749,273,27.0,55.0,14.0,0.0548,0.20218571428571427,7,0,0,0,0,0,0,0,10.014285714285714,77.41428571428571,10.957142857142857,2022,2
A Coruna,2022-01-17,0.0,0.0,0.0,1087.42,641.2,2476.85,5070.79,2040.3,2378.08,4007.83,2937.42,20639.89,750,134,22.0,28.0,20.0,0.05611428571428572,0.20994285714285715,7,0,0,0,0,0,0,0,9.799999999999999,74.67142857142858,28.67142857142857,2022,3
A Coruna,2022-01-24,0.0,0.0,0.0,1113.82,343.13,1788.4,5674.05,2093.25,2667.33,2226.56,2711.22,18617.76,811,194,34.0,43.0,14.0,0.05822857142857143,0.22401428571428572,7,0,0,0,6,0,0,0,11.657142857142857,81.0,17.04285714285714,2022,4
A Coruna,2022-01-31,0.0,0.0,0.0,822.74,1432.65,3804.35,3250.75,578.23,1906.26,3535.95,2811.89,18142.82,670,168,24.0,35.0,15.0,0.0584,0.2105142857142857,7,0,0,0,5,0,0,0,11.428571428571429,86.31428571428572,23.642857142857142,2022,5
A Coruna,2022-02-07,0.0,0.0,0.0,891.97,853.36,1598.37,3611.83,1337.11,2257.72,2952.99,1470.6,14973.949999999999,696,132,18.0,27.0,14.0,0.045842857142857144,0.20392857142857143,4,0,0,0,0,0,0,0,12.700000000000001,70.52857142857142,27.099999999999998,2022,6
A Coruna,2022-02-14,0.0,0.0,0.0,1287.54,193.74,1940.55,3919.79,2389.31,1887.42,1682.83,3553.17,16854.35,681,113,17.0,22.0,8.0,0.03682857142857143,0.19514285714285715,0,0,0,0,0,0,0,0,11.957142857142857,83.57142857142857,26.82857142857143,2022,7
A Coruna,2022-02-21,0.0,0.0,0.0,1398.45,204.97,848.91,1799.85,1090.8,913.28,1925.81,1252.65,9434.72,602,149,16.0,30.0,7.0,0.038085714285714285,0.19914285714285712,0,0,0,0,3,0,0,0,11.700000000000001,76.95714285714287,28.942857142857147,2022,8
A Coruna,2022-02-28,0.0,0.0,0.0,1159.29,124.78,1617.61,4058.8,1172.79,1913.74,2030.91,1972.08,14050.0,730,150,26.0,30.0,3.0,0.039914285714285715,0.19834285714285713,0,0,0,0,6,0,0,0,14.4,81.3,28.057142857142857,2022,9
A Coruna,2022-03-07,0.0,0.0,0.0,900.8,902.66,1936.58,1364.73,1145.81,1703.42,2484.27,1950.76,12389.03,883,141,22.0,27.0,9.0,0.036471428571428564,0.19077142857142856,0,0,0,0,0,0,0,0,13.314285714285715,78.88571428571429,26.771428571428572,2022,10
A Coruna,2022-03-14,0.0,0.0,0.0,1002.7,1165.58,2592.34,4006.85,867.47,2033.65,2477.02,2323.72,16469.329999999998,794,171,21.0,32.0,7.0,0.03555714285714286,0.19388571428571427,0,0,0,0,0,0,0,0,15.700000000000001,73.3,34.55714285714286,2022,11
A Coruna,2022-03-21,0.0,0.0,0.0,1281.44,1174.19,3557.74,5175.18,1283.81,1494.57,1510.26,1364.67,16841.86,1104,138,25.0,28.0,15.0,0.03734285714285714,0.2032857142857143,0,0,0,0,3,0,0,0,15.62857142857143,70.9,19.357142857142858,2022,12
A Coruna,2022-03-28,0.0,0.0,0.0,1977.5,439.29,2380.08,4636.9,1736.67,887.2,1904.4,3568.86,17530.9,905,109,28.0,21.0,5.0,0.03621428571428571,0.2024142857142857,0,0,0,0,6,0,0,0,13.757142857142856,64.32857142857144,18.785714285714285,2022,13
A Coruna,2022-04-04,0.0,0.0,0.0,1683.31,365.23,2206.13,2132.03,1539.1,1156.75,1599.97,1607.88,12290.400000000001,726,111,19.0,21.0,8.0,0.03682857142857143,0.19301428571428572,0,0,0,1,2,0,1,0,16.442857142857143,74.57142857142857,20.228571428571428,2022,14
A Coruna,2022-04-11,0.0,0.0,0.0,344.78,363.52,1216.21,3627.69,953.61,1589.58,2454.12,1808.64,12358.149999999998,955,168,20.0,36.0,11.0,0.032214285714285716,0.2132285714285714,0,0,0,7,0,0,7,0,17.071428571428573,54.74285714285714,30.599999999999998,2022,15
A Coruna,2022-04-18,0.0,0.0,0.0,484.38,457.5,1374.31,2214.75,971.2,2053.07,1869.54,2161.01,11585.76,728,189,16.0,38.0,7.0,0.03131428571428572,0.19861428571428572,0,0,0,0,0,0,0,0,18.271428571428572,58.857142857142854,17.114285714285714,2022,16
A Coruna,2022-04-25,0.0,0.0,0.0,702.09,1274.58,2642.64,2189.44,1419.27,1472.23,2577.85,3338.48,15616.58,1056,118,26.0,25.0,15.0,0.03924285714285714,0.2113857142857143,0,0,0,0,7,0,0,0,19.88571428571429,59.028571428571425,12.814285714285715,2022,17
A Coruna,2022-05-02,0.0,0.0,0.0,1365.2,703.85,2588.21,3456.0,2943.67,1895.32,5881.69,1550.23,20384.17,687,145,16.0,31.0,6.0,0.03211428571428571,0.21745714285714285,0,0,0,0,4,0,0,0,19.599999999999998,45.25714285714286,20.87142857142857,2022,18
A Coruna,2022-05-09,0.0,0.0,0.0,590.34,570.4,847.49,2435.57,835.23,2192.03,2690.83,1415.44,11577.330000000002,733,79,14.0,16.0,8.0,0.030785714285714284,0.20907142857142857,0,0,0,0,0,0,0,0,19.057142857142857,42.6,24.25714285714286,2022,19
A Coruna,2022-05-16,0.0,0.0,0.0,596.08,295.29,2164.23,1612.99,1976.24,1147.76,1603.84,2060.49,11456.92,1015,155,18.0,34.0,13.0,0.03027142857142857,0.21615714285714285,0,0,0,0,0,0,0,1,19.585714285714285,41.6,26.87142857142857,2022,20
A Coruna,2022-05-23,0.0,0.0,0.0,1117.36,425.38,1810.43,1900.3,1269.84,2396.97,1638.09,1478.94,12037.310000000001,588,135,17.0,28.0,3.0,0.03451428571428571,0.21134285714285714,0,0,0,0,5,0,0,0,20.228571428571428,50.81428571428571,18.057142857142857,2022,21
A Coruna,2022-05-30,0.0,0.0,0.0,1346.13,192.81,1045.4,3213.48,1383.62,1254.0,1933.06,3132.15,13500.649999999998,762,150,19.0,34.0,7.0,0.03415714285714286,0.2286,0,0,0,0,6,0,0,0,20.457142857142856,40.971428571428575,56.51428571428571,2022,22
A Coruna,2022-06-06,0.0,0.0,0.0,477.11,1066.38,1447.2,3303.1,2145.91,910.83,3767.88,3336.2,16454.61,1175,171,24.0,38.0,11.0,0.03,0.2261142857142857,0,0,0,0,0,0,0,0,19.942857142857143,42.028571428571425,69.25714285714285,2022,23
A Coruna,2022-06-13,0.0,0.0,0.0,714.93,363.44,1111.27,4771.57,1631.97,1287.81,2190.77,1766.38,13838.14,1063,119,18.0,27.0,14.0,0.029985714285714286,0.2286857142857143,0,0,0,0,0,0,0,0,20.52857142857143,35.74285714285714,67.05714285714285,2022,24
A Coruna,2022-06-20,0.0,0.0,0.0,1588.89,261.75,932.17,3202.11,1438.27,1833.82,2154.37,2768.34,14179.720000000001,949,114,20.0,26.0,9.0,0.03065714285714286,0.22387142857142855,0,0,0,0,2,6,0,0,21.47142857142857,37.614285714285714,68.64285714285714,2022,25
A Coruna,2022-06-27,0.0,0.0,0.0,1392.37,334.28,1559.96,2904.26,910.63,1628.8,1851.23,1946.26,12527.789999999999,624,170,19.0,42.0,6.0,0.04128571428571428,0.25024285714285716,3,0,0,0,7,0,3,0,20.885714285714283,28.271428571428572,70.08571428571427,2022,26
A Coruna,2022-07-04,0.0,0.0,0.0,1390.6,608.69,2144.95,4598.3,1447.41,1325.49,3983.39,3251.1,18749.93,802,186,30.0,46.0,11.0,0.05158571428571428,0.24931428571428574,7,0,0,0,2,0,7,0,19.214285714285715,32.08571428571428,64.64285714285714,2022,27
A Coruna,2022-07-11,0.0,0.0,0.0,766.57,683.82,3301.19,5591.13,619.48,1465.78,2603.34,2791.89,17823.2,787,181,23.0,44.0,13.0,0.04622857142857143,0.24512857142857142,7,0,0,0,0,0,7,0,20.099999999999998,29.071428571428573,65.54285714285714,2022,28
A Coruna,2022-07-18,0.0,0.0,0.0,1477.87,1150.55,2174.29,5487.19,2344.18,1845.41,2966.49,4961.9,22407.879999999997,1036,191,31.0,49.0,18.0,0.047200000000000006,0.25757142857142856,7,0,0,0,0,0,7,0,19.571428571428573,25.557142857142857,71.54285714285714,2022,29
A Coruna,2022-07-25,0.0,0.0,0.0,777.15,545.19,3259.98,5305.69,3241.14,2522.39,2162.93,3709.41,21523.879999999997,914,180,31.0,45.0,15.0,0.050128571428571425,0.2511285714285714,7,0,0,0,6,0,7,0,17.5,29.214285714285715,68.14285714285714,2022,30
A Coruna,2022-08-01,0.0,0.0,0.0,1075.63,1035.7,1162.85,2715.07,1204.98,1391.12,2619.12,1346.4,12550.869999999997,414,78,14.0,20.0,7.0,0.050942857142857144,0.2576428571428571,7,0,0,0,5,0,7,0,18.557142857142857,27.657142857142855,62.300000000000004,2022,31
A Coruna,2022-08-08,0.0,0.0,0.0,1068.9,734.6,2313.54,1512.16,1781.98,1362.19,2360.28,1447.33,12580.980000000001,460,100,14.0,24.0,8.0,0.04812857142857142,0.24875714285714287,7,0,0,0,0,0,7,0,19.057142857142857,33.0,68.17142857142856,2022,32
A Coruna,2022-08-15,0.0,0.0,0.0,1160.49,968.0,2457.94,2300.35,1767.34,743.23,1878.08,1185.86,12461.29,470,83,9.0,19.0,7.0,0.03381428571428571,0.229,1,0,0,0,0,0,7,0,18.1,32.114285714285714,65.87142857142858,2022,33
A Coruna,2022-08-22,0.0,0.0,0.0,1520.13,1172.88,2465.11,3371.11,1881.81,2416.41,4215.43,2717.83,19760.71,787,80,18.0,18.0,7.0,0.03161428571428571,0.22765714285714284,0,0,0,0,4,0,7,0,16.071428571428573,36.15714285714286,68.78571428571429,2022,34
A Coruna,2022-08-29,0.0,0.0,0.0,1348.77,191.54,1258.63,4082.12,965.35,1380.0,3016.14,1855.47,14098.019999999999,930,91,24.0,19.0,7.0,0.033600000000000005,0.21372857142857143,0,0,0,0,6,0,3,0,16.17142857142857,36.614285714285714,39.800000000000004,2022,35
A Coruna,2022-09-05,0.0,0.0,0.0,1458.05,694.96,1178.76,2439.33,1877.7,1190.28,1827.65,1165.33,11832.06,1141,155,17.0,33.0,14.0,0.027042857142857143,0.21125714285714287,0,0,0,0,1,0,0,0,14.828571428571427,27.442857142857143,17.3,2022,36
A Coruna,2022-09-12,0.0,0.0,0.0,1706.08,2424.05,2264.55,5156.59,1308.85,1781.25,1873.93,1437.09,17952.39,838,155,21.0,33.0,5.0,0.030128571428571428,0.20755714285714286,0,0,0,0,0,0,0,0,15.414285714285715,38.08571428571429,24.185714285714287,2022,37
A Coruna,2022-09-19,0.0,0.0,0.0,619.79,844.14,1007.33,2178.25,1992.27,923.54,1355.01,3231.22,12151.55,978,66,20.0,14.0,9.0,0.029942857142857143,0.21792857142857144,0,0,0,0,1,0,0,0,12.700000000000001,32.31428571428571,17.87142857142857,2022,38
A Coruna,2022-09-26,0.0,0.0,0.0,724.36,384.13,1638.6,2069.71,1341.27,1963.96,2331.94,2030.73,12484.699999999999,954,186,23.0,40.0,8.0,0.0326,0.21987142857142855,0,0,0,0,7,0,0,0,13.542857142857143,37.0,17.7,2022,39
A Coruna,2022-10-03,0.0,0.0,0.0,916.47,744.24,2394.85,2693.13,1466.81,1124.68,2350.98,2093.85,13785.01,1041,130,18.0,28.0,15.0,0.03242857142857143,0.21475714285714287,0,0,0,0,3,0,0,0,12.200000000000001,45.98571428571428,21.928571428571427,2022,40
A Coruna,2022-10-10,0.0,0.0,0.0,600.0,1033.42,1162.41,3378.45,1464.79,1057.41,2878.24,1425.74,13000.46,1039,171,24.0,36.0,8.0,0.030785714285714284,0.21204285714285714,0,0,0,0,0,0,0,0,12.0,41.08571428571429,21.74285714285714,2022,41
A Coruna,2022-10-17,0.0,0.0,0.0,1001.3,556.24,1919.95,3075.06,1695.0,2525.66,1797.21,3342.45,15912.869999999999,1214,106,30.0,22.0,11.0,0.03338571428571428,0.21172857142857143,0,0,0,0,0,0,0,0,13.114285714285714,54.142857142857146,27.014285714285712,2022,42
A Coruna,2022-10-24,0.0,0.0,0.0,1762.45,697.39,2710.49,2353.37,1619.89,1951.83,3457.33,2700.35,17253.1,759,125,23.0,26.0,3.0,0.03472857142857143,0.21275714285714287,0,0,0,0,6,0,0,0,11.785714285714286,52.84285714285714,23.74285714285714,2022,43
A Coruna,2022-10-31,0.0,0.0,0.0,2288.18,824.41,2753.92,2714.7,1126.66,2368.33,3857.34,6201.28,22134.82,1306,159,28.0,34.0,17.0,0.034557142857142856,0.2150857142857143,0,0,0,0,5,0,0,0,8.6,46.94285714285714,17.04285714285714,2022,44
A Coruna,2022-11-07,0.0,0.0,0.0,1151.79,1604.31,4612.39,3459.71,2294.77,6900.51,4699.54,2817.31,27540.330000000005,1232,185,26.0,37.0,13.0,0.032671428571428573,0.19974285714285714,0,0,0,0,0,0,0,0,11.242857142857144,58.271428571428565,23.74285714285714,2022,45
A Coruna,2022-11-14,0.0,0.0,0.0,1730.72,1004.72,4558.86,3625.58,1374.07,2020.14,4219.28,4337.88,22871.25,1073,166,20.0,35.0,13.0,0.03428571428571429,0.2099,0,1,0,0,0,0,0,1,10.728571428571428,56.68571428571429,24.8,2022,46
A Coruna,2022-11-21,0.0,0.0,0.0,1549.15,1033.81,2703.58,3918.55,1668.43,1835.67,2822.08,2148.27,17679.54,655,185,28.0,41.0,14.0,0.06445714285714285,0.22311428571428574,0,7,0,0,3,0,0,7,11.285714285714286,71.65714285714286,25.38571428571429,2022,47
A Coruna,2022-11-28,0.0,0.0,0.0,3336.53,2291.74,4224.71,5536.9,1661.21,4390.9,4396.9,3215.78,29054.67,760,249,31.0,52.0,12.0,0.0584,0.21548571428571428,0,3,4,0,7,0,0,3,10.071428571428571,70.12857142857142,13.214285714285714,2022,48
A Coruna,2022-12-05,0.0,0.0,0.0,1828.48,1776.15,4631.05,3409.33,1306.17,1933.6,2327.78,2238.45,19451.010000000002,762,220,23.0,46.0,13.0,0.047142857142857146,0.20888571428571429,0,0,7,0,1,0,0,0,9.257142857142856,69.68571428571428,25.714285714285715,2022,49
A Coruna,2022-12-12,0.0,0.0,0.0,1984.07,1089.59,1713.44,4480.23,2301.07,3154.1,2955.11,4491.89,22169.5,1269,175,37.0,36.0,19.0,0.04421428571428571,0.20677142857142858,0,0,7,0,0,0,0,0,9.128571428571428,70.95714285714287,10.171428571428573,2022,50
A Coruna,2022-12-19,0.0,0.0,0.0,1329.14,882.71,3202.04,4359.01,3296.98,4371.5,2222.75,2590.97,22255.100000000002,1149,169,32.0,33.0,19.0,0.04622857142857143,0.1966857142857143,0,0,6,0,1,0,6,0,8.514285714285714,83.72857142857143,16.7,2022,51
A Coruna,2022-12-26,0.0,0.0,0.0,3430.97,1245.57,2208.86,8116.12,1863.45,2056.03,2667.65,4467.28,26055.93,1153,324,32.0,59.0,9.0,0.037657142857142854,0.1831,0,0,0,0,6,0,6,0,9.614285714285714,82.27142857142857,16.6,2022,52
A Coruna,2023-01-02,0.0,0.0,0.0,863.48,2811.16,2540.7,5191.53,2146.54,2993.76,3250.59,5191.23,24988.989999999998,998,224,30.0,45.0,14.0,0.04468571428571429,0.1984,2,0,0,0,4,0,0,0,9.542857142857143,78.3,20.414285714285715,2023,1
A Coruna,2023-01-09,0.0,0.0,0.0,803.17,357.05,3027.86,4099.86,3260.46,1992.73,4811.68,2974.78,21327.589999999997,961,214,35.0,45.0,18.0,0.056114285714285714,0.20865714285714285,7,0,0,0,0,0,0,0,10.242857142857144,88.87142857142858,25.3,2023,2
A Coruna,2023-01-16,0.0,0.0,0.0,2073.98,487.73,2200.72,3498.04,2243.81,1469.99,1926.8,3382.06,17283.13,655,232,25.0,50.0,12.0,0.05618571428571428,0.2143,7,0,0,0,0,0,0,0,10.028571428571428,78.15714285714286,12.928571428571429,2023,3
A Coruna,2023-01-23,0.0,0.0,0.0,2448.42,719.53,5539.35,5957.38,814.36,733.46,3687.38,3153.37,23053.25,987,185,44.0,39.0,15.0,0.05958571428571429,0.20947142857142856,7,0,0,0,5,0,0,0,12.085714285714285,83.67142857142858,19.514285714285712,2023,4
A Coruna,2023-01-30,0.0,0.0,0.0,686.45,951.8,2703.75,4839.1,1305.99,2742.96,3751.84,2376.66,19358.55,391,178,21.0,35.0,3.0,0.06144285714285714,0.1982,7,0,0,0,6,0,0,0,9.314285714285715,89.07142857142857,12.885714285714286,2023,5
A Coruna,2023-02-06,0.0,0.0,0.0,885.31,1395.2,3492.33,4784.26,1619.92,1752.11,2343.64,2686.23,18959.0,692,157,24.0,30.0,11.0,0.05161428571428572,0.1939,5,0,0,0,0,0,0,0,12.457142857142857,84.87142857142858,18.52857142857143,2023,6
A Coruna,2023-02-13,0.0,0.0,0.0,812.51,685.12,2279.66,3165.06,2021.5,1943.0,3315.04,2630.06,16851.95,684,83,14.0,16.0,11.0,0.03667142857142857,0.19317142857142858,0,0,0,0,0,0,0,0,10.6,84.18571428571428,31.385714285714283,2023,7
A Coruna,2023-02-20,0.0,0.0,0.0,1120.12,1565.65,847.66,2578.26,1583.78,1297.98,2367.43,2498.75,13859.630000000001,484,126,13.0,23.0,5.0,0.03827142857142857,0.18812857142857142,0,0,0,0,2,0,0,0,11.542857142857143,79.05714285714285,23.042857142857144,2023,8
A Coruna,2023-02-27,0.0,0.0,0.0,679.02,378.13,1241.42,1521.33,499.72,2106.5,1320.88,3122.55,10869.55,934,191,28.0,39.0,9.0,0.039657142857142856,0.20514285714285713,0,0,0,0,7,0,0,0,14.585714285714285,83.32857142857142,36.4,2023,9
A Coruna,2023-03-06,0.0,0.0,0.0,523.9,1357.23,3217.01,2673.64,1530.72,1317.13,1795.19,1024.08,13438.900000000001,617,128,16.0,24.0,5.0,0.0339,0.19449999999999998,0,0,0,0,0,0,0,0,13.9,72.01428571428572,16.34285714285714,2023,10
A Coruna,2023-03-13,0.0,0.0,0.0,930.62,1066.23,2593.36,2654.26,745.77,942.03,1793.16,1589.55,12314.98,1004,156,26.0,30.0,7.0,0.034257142857142854,0.19237142857142858,0,0,0,0,0,0,0,0,15.857142857142858,70.91428571428573,14.885714285714286,2023,11
A Coruna,2023-03-20,0.0,0.0,0.0,1138.72,148.34,3016.78,3476.26,2788.68,1387.35,2020.19,3108.58,17084.9,832,145,17.0,27.0,13.0,0.03597142857142858,0.1887285714285714,0,0,0,0,2,0,0,0,16.32857142857143,74.2,25.885714285714283,2023,12
A Coruna,2023-03-27,0.0,0.0,0.0,859.64,482.3,2533.78,2969.01,1955.18,645.25,1929.08,1967.07,13341.31,805,148,21.0,30.0,9.0,0.03785714285714286,0.20245714285714286,0,0,0,1,6,0,1,0,17.657142857142855,74.17142857142858,21.142857142857142,2023,13
A Coruna,2023-04-03,0.0,0.0,0.0,2513.81,838.94,2205.91,3013.05,1362.3,1355.58,3688.07,3088.52,18066.179999999997,1144,157,23.0,30.0,15.0,0.03441428571428572,0.19181428571428571,0,0,0,7,3,0,7,0,17.87142857142857,69.95714285714286,17.428571428571427,2023,14
A Coruna,2023-04-10,0.0,0.0,0.0,1080.24,929.89,1714.45,2053.99,717.19,889.55,1653.35,1788.95,10827.61,761,107,17.0,22.0,8.0,0.03328571428571429,0.20352857142857145,0,0,0,0,0,0,0,0,17.257142857142856,59.41428571428571,24.571428571428573,2023,15
A Coruna,2023-04-17,0.0,0.0,0.0,1387.63,631.86,2431.64,2571.56,1128.82,2233.41,3212.94,1948.54,15546.400000000001,957,159,25.0,32.0,7.0,0.03365714285714286,0.20087142857142856,0,0,0,0,0,0,0,0,18.928571428571427,61.5,20.7,2023,16
A Coruna,2023-04-24,0.0,0.0,0.0,1862.77,365.06,2378.77,2463.12,1271.51,1421.71,1205.43,1811.99,12780.359999999999,849,187,26.0,39.0,6.0,0.03710000000000001,0.21082857142857142,0,0,0,0,6,0,0,0,18.185714285714287,58.65714285714286,24.8,2023,17
A Coruna,2023-05-01,0.0,0.0,0.0,1380.62,1354.26,2301.42,1971.98,1186.55,1654.71,3244.39,2819.96,15913.89,562,176,16.0,37.0,4.0,0.03565714285714285,0.2105142857142857,0,0,0,0,5,0,0,0,18.442857142857143,54.84285714285715,18.228571428571428,2023,18
A Coruna,2023-05-08,0.0,0.0,0.0,1727.48,557.42,4710.17,3219.99,2692.82,3308.98,1521.54,2166.58,19904.979999999996,726,209,18.0,42.0,5.0,0.03192857142857143,0.20361428571428572,0,0,0,0,0,0,0,0,20.25714285714286,53.51428571428572,26.285714285714285,2023,19
A Coruna,2023-05-15,0.0,0.0,0.0,1282.6,708.74,1005.15,3050.57,2502.98,1499.5,2680.34,3810.58,16540.46,718,119,16.0,25.0,7.0,0.03152857142857143,0.21014285714285716,0,0,0,0,0,0,0,0,20.62857142857143,43.714285714285715,19.685714285714287,2023,20
A Coruna,2023-05-22,0.0,0.0,0.0,1673.98,1467.97,1079.38,3714.23,1913.26,1717.0,5036.07,2301.69,18903.579999999998,1021,130,22.0,27.0,10.0,0.030985714285714283,0.21207142857142855,0,0,0,0,4,0,0,0,19.985714285714288,45.699999999999996,24.75714285714286,2023,21
A Coruna,2023-05-29,0.0,0.0,0.0,458.81,819.75,3785.36,3670.9,2995.89,1865.63,1859.28,1234.6,16690.22,883,83,24.0,18.0,5.0,0.033499999999999995,0.2219857142857143,0,0,0,0,6,0,0,0,20.157142857142855,36.857142857142854,51.05714285714286,2023,22
A Coruna,2023-06-05,0.0,0.0,0.0,1330.7,465.63,2318.12,4137.84,1040.84,1485.28,3426.15,1742.42,15946.980000000001,1221,142,24.0,31.0,14.0,0.030385714285714287,0.2193857142857143,0,0,0,0,1,0,0,0,19.414285714285715,33.84285714285714,64.65714285714286,2023,23
A Coruna,2023-06-12,0.0,0.0,0.0,1416.79,739.93,1790.69,4796.51,2278.48,1231.29,3406.06,2346.91,18006.659999999996,1248,160,16.0,34.0,19.0,0.028028571428571427,0.21428571428571427,0,0,0,0,0,0,0,0,20.228571428571428,35.97142857142857,71.71428571428571,2023,24
A Coruna,2023-06-19,0.0,0.0,0.0,823.46,1534.36,4005.26,3303.46,2844.56,2459.31,3546.76,3178.91,21696.079999999998,946,103,13.0,23.0,16.0,0.029557142857142858,0.22340000000000002,0,0,0,0,1,6,0,0,21.942857142857143,39.44285714285714,65.98571428571428,2023,25
A Coruna,2023-06-26,0.0,0.0,0.0,1758.87,1391.45,2466.05,2932.71,901.44,2367.52,3516.66,2695.38,18030.08,990,136,26.0,33.0,12.0,0.03885714285714286,0.2427857142857143,2,0,0,0,7,0,2,0,21.099999999999998,36.771428571428565,69.31428571428572,2023,26
A Coruna,2023-07-03,0.0,0.0,0.0,3029.28,692.99,2908.49,5070.14,1204.0,2213.2,3391.61,2155.86,20665.570000000003,606,170,19.0,41.0,11.0,0.04915714285714285,0.24095714285714287,7,0,0,0,3,0,7,0,21.52857142857143,31.442857142857143,64.64285714285714,2023,27
A Coruna,2023-07-10,0.0,0.0,0.0,1152.89,671.72,3081.84,5568.89,1714.28,907.45,3657.45,2394.72,19149.24,698,135,26.0,33.0,8.0,0.04897142857142857,0.2514142857142857,7,0,0,0,0,0,7,0,18.785714285714285,30.585714285714285,67.61428571428571,2023,28
A Coruna,2023-07-17,0.0,0.0,0.0,1227.86,1445.82,5593.85,5812.93,1996.05,2573.33,3289.39,1757.9,23697.13,676,181,26.0,44.0,7.0,0.04891428571428572,0.24350000000000002,7,0,0,0,0,0,7,0,20.028571428571432,33.57142857142857,64.02857142857142,2023,29
